Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre;Ano de Referência;CNPJ_Fundo;Nome_Fundo
Fundo;18.874.965/0001-79;2023-03-31;1;2023-05-17;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-08-14;INVESTIDOR QUALIFICADO;0;166750.0;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;INTRADER D.T.V.M. LTDA.;18874965000179;Rua Joaquim Floriano;1120;5° andar;Itaim Bibi;São Paulo;SP;04534-004;31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br;2023-03-31;2023;;
Fundo;18.874.965/0001-79;2023-06-30;1;2023-07-14;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-08-14;INVESTIDOR QUALIFICADO;0;166750.0;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;INTRADER D.T.V.M. LTDA.;18874965000179;Rua Joaquim Floriano;1120;5° andar;Itaim Bibi;São Paulo;SP;04534-004;31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br;2023-06-30;2023;;
Fundo;18.874.965/0001-79;2023-09-29;1;2023-11-14;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-08-14;INVESTIDOR QUALIFICADO;0;166750.0;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;INTRADER D.T.V.M. LTDA.;18874965000179;Rua Joaquim Floriano;1120;5° andar;Itaim Bibi;São Paulo;SP;04534-004;31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br;2023-09-29;2023;;
Fundo;18.874.965/0001-79;2023-12-31;1;2024-02-07;CIDADE - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-08-14;INVESTIDOR QUALIFICADO;0;166750.0;Não;Não;Sim;Renda;Shoppings;Passiva;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;INTRA INVESTIMENTOS D.T.V.M. LTDA.;18874965000179;Rua Joaquim Floriano;1120;5° andar;Itaim Bibi;São Paulo;SP;04534-004;31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br;2023-12-31;2023;;
Fundo;18.929.353/0001-36;2023-03-31;1;2023-05-11;BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-19;INVESTIDOR QUALIFICADO;;44599.9866;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;18929353000136;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2023-03-31;2023;;
Fundo;18.929.353/0001-36;2023-06-30;1;2023-08-10;BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-19;INVESTIDOR QUALIFICADO;;44857.7866;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;18929353000136;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2023-06-30;2023;;
Fundo;18.929.353/0001-36;2023-09-30;1;2023-11-14;BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-19;INVESTIDOR QUALIFICADO;;45046.7866;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;18929353000136;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;juridico.fii@apexgroup.com;2023-09-30;2023;;
Fundo;18.929.353/0001-36;2023-12-29;1;2024-02-15;BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-19;INVESTIDOR QUALIFICADO;;45248.7866;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;18929353000136;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;juridico.fii@apexgroup.com;2023-12-31;2023;;
Fundo;18.950.957/0001-64;2023-03-31;1;2023-05-05;CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-14;INVESTIDOR QUALIFICADO;BRCHLLCTF003;188516.6421308;Sim;Não;Sim;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;18950957000164;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;ri.asset@bv.com.br;2023-03-31;2023;;
Fundo;18.950.957/0001-64;2023-06-30;1;2023-08-08;CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-14;INVESTIDOR QUALIFICADO;BRCHLLCTF003;188516.6421308;Sim;Não;Sim;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;18950957000164;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;ri.asset@bv.com.br;2023-06-30;2023;;
Fundo;18.950.957/0001-64;2023-09-30;1;2023-11-13;CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-14;INVESTIDOR QUALIFICADO;BRCHLLCTF003;217016.6421;Sim;Não;Sim;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;18950957000164;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;ri.asset@bv.com.br;2023-09-30;2023;;
Fundo;18.950.957/0001-64;2023-12-31;1;2024-01-29;CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-07-14;INVESTIDOR QUALIFICADO;BRCHLLCTF003;217016.6421;Sim;Não;Sim;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;18950957000164;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;ri.asset@bv.com.br;2023-12-31;2023;;
Fundo;18.979.895/0001-13;2023-03-31;1;2023-05-05;CAPITANIA SECURITIES II FII;2014-08-07;INVESTIDORES EM GERAL;BRCPTSCTF004;31782814.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-03-31;2023;;
Fundo;18.979.895/0001-13;2023-06-30;1;2023-08-11;CAPITANIA SECURITIES II - FII;2014-08-07;INVESTIDORES EM GERAL;BRCPTSCTF004;31782814.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-06-30;2023;;
Fundo;18.979.895/0001-13;2023-09-30;1;2023-11-13;CAPITANIA SECURITIES II FUNDO DE INVESTIMENTO IMOB. - FII;2014-08-07;INVESTIDORES EM GERAL;BRCPTSCTF004;317828140.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-09-30;2023;;
Fundo;18.979.895/0001-13;2023-12-31;1;2024-02-06;CAPITANIA SECURITIES II FII;2014-08-07;INVESTIDORES EM GERAL;BRCPTSCTF004;317828140.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2023-12-31;2023;;
Fundo;19.026.454/0001-60;2023-03-31;2;2023-07-03;BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-30;INVESTIDOR PROFISSIONAL;;102475.0258;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BRL TRUST DTVM S.A.;19026454000160;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2023-03-31;2023;;
Fundo;19.026.454/0001-60;2023-06-30;1;2023-08-14;BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-30;INVESTIDOR PROFISSIONAL;;102475.0258;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BRL TRUST DTVM S.A.;19026454000160;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;juridico.fii@apexgroup.com.br;2023-06-30;2023;;
Fundo;19.026.454/0001-60;2023-09-30;1;2023-11-14;BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-30;INVESTIDOR PROFISSIONAL;;102475.0258;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BRL TRUST DTVM S.A.;19026454000160;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;juridico.fii@apexgroup.com.br;2023-09-30;2023;;
Fundo;19.026.454/0001-60;2023-12-29;1;2024-02-15;BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-30;INVESTIDOR PROFISSIONAL;;102475.0258;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BRL TRUST DTVM S.A.;19026454000160;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;juridico.fii@apexgroup.com.br;2023-12-31;2023;;
Fundo;19.107.604/0001-60;2023-03-31;1;2023-05-15;OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FII;2016-04-29;INVESTIDORES EM GERAL;BRORPDCTF005;290000.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;19107604000160;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-03-31;2023;;
Fundo;19.107.604/0001-60;2023-06-30;1;2023-08-14;OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FII;2016-04-29;INVESTIDORES EM GERAL;BRORPDCTF005;290000.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;19107604000160;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-06-30;2023;;
Fundo;19.107.604/0001-60;2023-09-29;1;2023-11-14;OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FII;2016-04-29;INVESTIDORES EM GERAL;BRORPDCTF005;290000.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;19107604000160;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-09-29;2023;;
Fundo;19.107.604/0001-60;2023-12-29;1;2024-02-14;OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FII;2016-04-29;INVESTIDORES EM GERAL;BRORPDCTF005;290000.0;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;19107604000160;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2023-12-29;2023;;
Fundo;19.131.224/0001-60;2023-03-31;2;2023-08-07;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-12-23;INVESTIDOR QUALIFICADO;;1068.13163403;Sim;Sim;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;OLIVEIRA TRUST DTVM S.A.;19131224000160;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-03-31;2023;;
Fundo;19.131.224/0001-60;2023-06-30;1;2023-08-07;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-12-23;INVESTIDOR QUALIFICADO;;1068.13163403;Sim;Sim;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;OLIVEIRA TRUST DTVM S.A.;19131224000160;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-06-30;2023;;
Fundo;19.131.224/0001-60;2023-09-30;1;2023-11-14;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-12-23;INVESTIDOR QUALIFICADO;;1068.13163403;Sim;Sim;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;OLIVEIRA TRUST DTVM S.A.;19131224000160;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-09-30;2023;;
Fundo;19.131.224/0001-60;2023-12-31;1;2024-02-09;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-12-23;INVESTIDOR QUALIFICADO;;1068.13163403;Sim;Sim;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;OLIVEIRA TRUST DTVM S.A.;19131224000160;Avenida das Américas;3.434;Bloco 07, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-12-31;2023;;
Fundo;19.213.231/0001-01;2023-03-31;2;2023-05-18;AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-09-22;INVESTIDOR PROFISSIONAL;0;446.6529119;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;19213231000101;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2023-03-31;2023;;
Fundo;19.213.231/0001-01;2023-06-30;2;2023-08-16;AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-09-22;INVESTIDOR PROFISSIONAL;0;211143.4925801;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;19213231000101;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2023-06-30;2023;;
Fundo;19.213.231/0001-01;2023-09-29;1;2023-11-21;AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-09-22;INVESTIDOR PROFISSIONAL;BR04PWCTF004;211143.4925801;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;19213231000101;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2023-09-29;2023;;
Fundo;19.213.231/0001-01;2023-12-31;1;2024-02-20;AB CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-09-22;INVESTIDOR PROFISSIONAL;0;211143.4925801;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;19213231000101;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2023-12-31;2023;;
Fundo;19.239.245/0001-02;2023-03-31;1;2023-05-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII;2014-09-04;INVESTIDOR QUALIFICADO;BRFFLICTF006;436312.0;Não;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;19239245000102;PRAIA DE BOTAFOGO;228;sala 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2023-03-31;2023;;
Fundo;19.239.245/0001-02;2023-06-30;1;2023-08-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII;2014-09-04;INVESTIDOR QUALIFICADO;BRFFLICTF006;436312.0;Não;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;19239245000102;PRAIA DE BOTAFOGO;228;sala 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2023-06-30;2023;;
Fundo;19.239.245/0001-02;2023-09-30;1;2023-11-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII;2014-09-04;INVESTIDOR QUALIFICADO;BRFFLICTF006;436312.0;Não;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;19239245000102;PRAIA DE BOTAFOGO;228;sala 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2023-09-30;2023;;
Fundo;19.239.245/0001-02;2023-12-31;1;2024-02-06;FUNDO DE INVESTIMENTO IMOBILIÁRIO FL 3.500 I - FII;2014-09-04;INVESTIDOR QUALIFICADO;BRFFLICTF006;436312.0;Não;Sim;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO GENIAL S.A.;19239245000102;PRAIA DE BOTAFOGO;228;sala 907;BOTAFOGO;RIO DE JANEIRO;RJ;22250-040;(21) 3923-3000;(11) 3206-8000;;www.bancogenial.com;middleadm@genialinvestimentos.com.br;2023-12-31;2023;;
Fundo;19.249.956/0001-50;2023-03-31;1;2023-05-13;LA DEFENSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-11;INVESTIDORES EM GERAL;BRICTUCTF005;14350.00000005;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;30/06;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;19249956000150;Av. das Américas;3.434;Bloco 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-03-31;2023;;
Fundo;19.249.956/0001-50;2023-06-30;1;2023-08-08;LA DEFENSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-11;INVESTIDORES EM GERAL;BRICTUCTF005;14350.00000005;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;30/06;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;19249956000150;Av. das Américas;3.434;Bloco 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-06-30;2023;;
Fundo;19.249.956/0001-50;2023-09-30;1;2023-11-14;LA DEFENSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-11;INVESTIDORES EM GERAL;BRICTUCTF005;14350.00000005;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;30/06;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;19249956000150;Av. das Américas;3.434;Bloco 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-09-30;2023;;
Fundo;19.249.956/0001-50;2023-12-31;1;2024-02-14;LA DEFENSE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-11;INVESTIDORES EM GERAL;BRICTUCTF005;14350.00000005;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;30/06;Não;Sim;Não;Não;Sim;OLIVEIRA TRUST DTVM S.A.;19249956000150;Av. das Américas;3.434;Bloco 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-12-31;2023;;
Fundo;19.249.989/0001-08;2023-03-31;1;2023-05-15;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III - FII;2019-04-30;INVESTIDOR QUALIFICADO;BRRSPDCTF006;149011.0;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2025-04-30;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;19249989000108;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-03-31;2023;;
Fundo;19.249.989/0001-08;2023-06-30;1;2023-08-10;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III - FII;2019-04-30;INVESTIDOR QUALIFICADO;BRRSPDCTF006;149011.0;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2025-04-30;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;19249989000108;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-06-30;2023;;
Fundo;19.249.989/0001-08;2023-09-30;1;2023-11-13;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III - FII;2019-04-30;INVESTIDOR QUALIFICADO;BRRSPDCTF006;149011.0;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2025-04-30;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;19249989000108;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-09-30;2023;;
Fundo;19.249.989/0001-08;2023-12-31;1;2024-02-09;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III - FII;2019-04-30;INVESTIDOR QUALIFICADO;BRRSPDCTF006;149011.0;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2025-04-30;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;19249989000108;Avenida das Américas;3434;Bl. 07 Sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2023-12-31;2023;;
Fundo;19.267.845/0001-76;2023-03-31;1;2023-05-11;VGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-03-10;INVESTIDOR QUALIFICADO;;28542.6119;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;19267845000176;Rua Iguatemi;151;19º andar;Itaim Bibi;São Paulo;SP;01451-011;(11)31330350;;;www.brltrust.com.br;juridico.fii@brltrust.com.br;2023-03-31;2023;;
